query_id,texte,langue,intention,faq_target_id,source,score
Q_216_FR,Mon bébé a perdu connaissance après une chute,fra,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_217_FR,Mon enfant a été mordu par un serpent,fra,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_218_FR,"Mon bébé a la peau bleue, que faire",fra,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_219_FR,"Mon enfant a de la fièvre et des boutons, que faire en urgence",fra,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_220_FR,Mon enfant vomit du sang,fra,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_221_FR,Décrivez l'examen scanner sans injection demandé en urgence et indiquez le diagnostic (cf image),fra,HORS_DOMAINE_CLINIQUE,FAQ_008,mediqal_oeq,0.7943112850189209
Q_222_FR,"Mon bébé convulse, que faire",fra,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_223_FR,"Mon bébé ne bouge plus, aidez-moi",fra,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_224_FR,"Mon bébé a la malaria, quel traitement",fra,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_225_FR,"Mon enfant a bu de l'eau sale, que faire",fra,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_226_FR,Mon enfant est tombé et s'est cassé le bras,fra,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_227_FR,"Mon enfant est inconscient, que faire",fra,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_228_FR,Mon enfant a très mal au ventre,fra,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_229_FR,Mon enfant a une forte fièvre et respire mal,fra,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_230_FR,"Mon bébé a la diarrhée depuis trois jours, que faire",fra,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_231_FR,Mon bébé ne réagit plus quand je l'appelle,fra,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_232_FR,"Mon enfant saigne beaucoup, que faire",fra,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_233_FR,"Mon enfant a la rougeole avec complications, que faire",fra,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_234_FR,"Mon enfant a le palu grave, où l'emmener",fra,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_235_FR,"Mon enfant a une fracture, où aller en urgence",fra,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_236_FR,"Mon bébé a la gorge enflée, il n'arrive pas à avaler",fra,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_237_FR,Mon bébé a des boutons partout sur le corps,fra,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_238_FR,"Mon enfant urine du sang, que faire",fra,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_239_FR,"Mon bébé a avalé un produit, que faire",fra,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_240_FR,Mon bébé a de la fièvre et des convulsions,fra,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_001_LN,Mpo na nini kopesa mwana na ngai vaccin ata soki azali komonana nzoto kolɔngɔnɔ,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_002_LN,Mpo na nini vaccin ya kolɔngɔnɔ ya mposo ezali na ntina mpo na bana mike,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_003_LN,Mpo na nini moto akoki kozwa nkisi ya maladi ya kolɔngɔnɔ ya nzoto na sanza libwa?,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_004_LN,Nkisi yango ebatelaka moto na maladi ya makolo,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_005_LN,Mpo na nini ba vaccins ezali na ntina mpo na santé ya mwana na ngai,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_006_LN,Mwana na ngai asengeli kozwa ba vaccine nyonso oyo ezali na buku na ye ya mikanda,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_007_LN,Nkisi ya Rota ebatelaka bato na nini?,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_008_LN,Nkisi ya kolɔngɔnɔ ya nzoto oyo epekisaka makama,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_009_LN,Ba vaccine ekoki kopekisa maladi na quartier na ngai,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_010_LN,Mwana na ngai akoki kobela sans vaccin,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_011_LN,Ndenge nini nkisi ya kokɔtisa bana na maladi esalisaka,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_012_LN,Mpo na nini kokata maladi ya kolɔngɔnɔ ya nzoto,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_013_LN,Ba vaccines esungaka mpe kobatela bana mosusu,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_014_LN,Bokono ya nzoto oyo monganga apesi,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_015_LN,Vaccine Penta ebatelaka mpenza bato na nini?,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_016_LN,Mpo na nini bato bapesaka vaccin ya polio na matangá na monɔkɔ,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_017_LN,Nkisi nini ebatelaka maladi ya tetanus,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_018_LN,Mpo na nini mwana na ngai asengeli kozwa vaccin banda abotama,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_019_LN,Maladi nini vaccin ebatelaka mwana na ngai,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_020_LN,Mpo na nini bana oyo babotami sika bazwaka nkisi ya kokima maladi banda na kobotama,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_021_LN,Maladi nini BCG ebatelaka,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_022_LN,BCG epekisaka lolenge nini ya maladi ya ntolo,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_023_LN,Mpo na nini osengeli kozwa nkisi ya Haemophilus influenzae type b,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_024_LN,Ndenge nini nkisi ya kokata bato ezali kosalisa mpo na kosilisa bamaladi mabe?,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_025_LN,Nkisi ya kokima maladi ya diphtérie ebatelaka bato na makambo nini?,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_026_LN,Bana bakoki kozwa vaccin ya hépatite B?,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_027_LN,Ndenge nini nkisi ya kokima bamaladi ezali na ntina mingi mpo na komibatela na bamaladi,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_028_LN,Maladi nini ekopekisama na nkisi ya poliomielite,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_029_LN,Bokɔnɔ ekoki kosila soki moto apesi ye nkisi?,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_030_LN,Mpo na nini buku ya bokundoli ezali kopesa toli na ntina na ba vaccins ebele,lin,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_031_LN,Ba vaccins ezali ya libateli mpo na bana oyo babotami liboso ya kobotama,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_032_LN,Ba vaccine ekoki kotumba loposo ya mwana na ngai,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_033_LN,Ndenge nini nkisi yango ekoki kosalisa bato na mikolo ezali koya?,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_034_LN,Kozwa ba vaccins mingi na mbala moko ezali likama?,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_035_LN,Ezali na aluminium na ba vaccins?,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_036_LN,Ezali na likama ya kobakisa mwana oyo azali na maladi ya malili ya motó,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_037_LN,Ba vaccins esalemi na makila,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_038_LN,Ba vaccins oyo bapesi na Congo ezali ya malamu,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_039_LN,Ba vaccins ekoki kosila na centre ya santé,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_040_LN,Ba vaccins bazali komeka liboso ya kopesa bana,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_041_LN,Vaccine ezali likama mpo na mwana na ngai,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_042_LN,Ba vaccins ekoki ko kumisa mwana na ngai malade,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_043_LN,Nakoki koboya kozwa vaccin soki nazali kobanga,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_044_LN,Ekisi ya kolɔngɔnɔ ya nsoso ezali na likama?,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_045_LN,Ba vaccine ezali na likama te mpo na bana mike,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_046_LN,Vaccine yango ezali kosala ete moto akóma monene to moke?,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_047_LN,Vaccine Penta ezali na bokengi te,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_048_LN,Ba vaccins ezali na biloko ya pwazɔ,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_049_LN,Vaccine yango ezali na mercure?,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_050_LN,Ba vaccine ekoki kopesa moto fièvre makasi,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_051_LN,"Nazali kobanga kopesa mwana na ngai vaccin, ezali ya solo?",lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_052_LN,Ba signes oyo basalelaka mpo na kopakola yango ezali pɛto,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_053_LN,Ba vaccine ekoki kosala ete mwana aboma,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_054_LN,Ba vaccine ezali ya libateli mpo na bana oyo bazali na bokono ya nzoto te,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_055_LN,Ba vaccine ekoki kopesa sida,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_056_LN,Ba vaccin ezali na ba microbes ya bomoi,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_057_LN,Ba vaccine ezali ya libateli soki mwana na ngai azali na diarrhée,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_058_LN,Ba vaccine ekoki koboma,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_059_LN,Mpo na nini bana mosusu babɛlaka nsima ya kopasola,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_060_LN,Ba vaccins ezali malamu na malili,lin,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_061_LN,Ntango nini programɛ ya kopɛtola bana ekobanda,lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_062_LN,"Mwana na ngai abotamaki lobi, tango nini esengeli kobakisa ye",lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_063_LN,Ba vaccins nini esengeli kobakisama liboso ya kobotama na mbula moko,lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_064_LN,Bana bakokoma kozwa nkisi ya kokima maladi ya bokono banda na mbula nini,lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_065_LN,"Na pɔsɔ zomi, nini esengeli kobakisa",lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_066_LN,Ntango nini tokozonga nsima ya BCG,lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_067_LN,Buku ya bokabwani ezali kolakisa mokolo oyo ekoya,lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_068_LN,Mwana na ngai asengeli kozwa vaccin mbala boni,lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_069_LN,Bana na ngai basengeli kozwa ba vaccine nini liboso ya mokolo ya liboso ya kobotama na bango,lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_070_LN,Bokoki kosala vaccin nini na baposo zomi na minei,lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_071_LN,"15 jours plus tard, bébé a récupéré maman atuni yo vaccinations nini opesi na boumeli ya sanza 6 oyo ekoya.",lin,CALENDRIER_RDV,FAQ_003,mediqal_oeq,0.9747929573059082
Q_072_LN,Mwana na ngai asengeli kozwa vaccin ya liboso na mbula boni,lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_073_LN,Ntango nini mwana na ngai asengeli kozwa vaccin ya maladi ya kolona,lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_074_LN,Bokono ya polio esengeli kopesama na mibu boni,lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_075_LN,Ndenge nini osengeli kozwa Penta,lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_076_LN,Bokono ya kokata fièvre jaune ezali na mbula boni,lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_077_LN,Mikolo nini bokobanda kopɛtolama?,lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_078_LN,"Na sanza libwa, nini esengeli kopesa yo",lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_079_LN,Ntango nini bana bazali kozwa nkisi na Congo,lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_080_LN,Ntango nini osengeli kopesa BCG,lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_081_LN,Ntango oyo mwana asengeli kozwa nkisi ya kokima,lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_082_LN,Ozali na mbula boni mpo na kozwa libonza ya Penta,lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_083_LN,"Mwana na ngai ya sanza mitano, nkisi nini ya kopakola",lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_084_LN,Bokono nini moto asengeli kozwa vaccin Rota,lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_085_LN,Bana bazali na mbula boni mpo na kozwa nkisi ya maladi ya ntolo,lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_086_LN,Ntango nini osengeli kozwa nkisi ya pneumocose,lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_087_LN,Ntango ya kopesa moselu ya mibale,lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_088_LN,Programɛ nini ya monene ya kopɛtola bana,lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_089_LN,Ntango nini likita ya bokundi ya sika ekosalema,lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_090_LN,Ba vaccins nini na sanza mibale,lin,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_091_LN,Tokoki kozwa ba vaccins mibale na mbala moko,lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_092_LN,"Mwana na ngai abungi na vaccin ya fièvre jaune, nini nasala",lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_093_LN,Ndenge ya kozongela kalandriye nsima ya kokata yango,lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_094_LN,"Mwana na ngai abwakamaki te mpo na maladi, nini nasala",lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_095_LN,"Mwana na ngai ya mibu mibale azwi naino te nkisi ya kokima, tokoki kobanda",lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_096_LN,Nini okoki kosala soki mwana aleki mibu ya kozwa BCG,lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_097_LN,Ezali mabe soki mwana azali na pɔsɔ mibale ya koumela?,lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_098_LN,"Centre yango ezalaki ya kokanga, mwana na ngai abosanaki kelasi, nini nasala",lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_099_LN,"Mwana na ngai abosanaki BCG, kino na mbula boni okoki kosala yango",lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_100_LN,Ntango nini esengeli mpo na kozwa libonza oyo ezangi,lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_101_LN,"Mwana na ngai abungi na rendez-vous ya vaccination, nini nasala",lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_102_LN,Tokoki lisusu kopesa mwana oyo akufi na ngonga ya malamu,lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_103_LN,"Mwana na ngai abungi polio, tokoki kokanga ye",lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_104_LN,Mbula nini eleki mpo na kozwa libonza ya maladi ya kolona,lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_105_LN,Mwana na ngai abungi Penta 2 nini nasala,lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_106_LN,Esengeli kozongisa vaccination banda ebandeli,lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_107_LN,Nakosala nini soki nazwi mokanda ya bokabwani te,lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_108_LN,"Nabosani vaccin ya sanza libwa, ezali trop tard?",lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_109_LN,"Mwana na ngai abotamaki te, nasalaka nini",lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_110_LN,Programɛ nini ya kokanga bato oyo bazali na maladi yango esengeli kosala?,lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_111_LN,Ndenge ya kokanga bato oyo bazwi nkisi yango nsima ya ngonga,lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_112_LN,"Mwana na ngai ya sanza zomi na mwambe azwaki kaka libonza moko, nini nasala",lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_113_LN,"Mwana na ngai abungisaki Rota, tokoki kopesa yango na nsima",lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_114_LN,Nakoki kozwa ba vaccins na sanza moko,lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_115_LN,Ndenge ya kozwa libonza ya Penta 3,lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_116_LN,"Nautaki kofanda, ndenge nini nakoki kokoba kopesa mwana na ngai vaccin",lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_117_LN,Koumela ezali kofuta ba vaccins oyo bazwi,lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_118_LN,"Tozalaki na mobembo, mwana abungisaki ba vaccine na ye",lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_119_LN,Tokoki kozwa ba vaccins na eteyelo,lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_120_LN,Ndenge ya kozwa ba vaccins soki mokanda ya bokono ezali ya kokoka te,lin,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_121_LN,Ndenge ya kosilisa mpasi na esika ya kotya yango,lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_122_LN,Mwana na ngai azali na mwa boule na nse ya loposo nsima ya kopakola,lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_123_LN,Tokoki kotia compression na esika ya injection,lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_124_LN,"Mwana na ngai azali na maladi ya konvulsion nsima ya kopasola, nini nasala",lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_125_LN,Ezali normal mwana na ngai aboya kolia nsima ya kopakola yango?,lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_126_LN,Ezali malamu mwana azala na mposa ya kolya te nsima ya kozwa nkisi?,lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_127_LN,Ndenge ya kokitisa mpisoli ya mwana na ngai nsima ya kozwa nkisi,lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_128_LN,Mwana na ngai abimi na loposo nsima ya kozwa vaccin ya maladi ya rougeole,lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_129_LN,"Mwana na ngai azali na fièvre mikolo mibale nsima ya kopasola ye, ezali normal?",lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_130_LN,"Mwana na ngai azali kozongisa nsima ya kopasola, nasala nini",lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_131_LN,"Mwana na ngai azali na fièvre na nsima ya kopasola ye, ezali normal?",lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_132_LN,"Mwana na ngai azali na boule na esika ya injection, ezali normal?",lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_133_LN,"Mwana na ngai azali kosilika nsima ya kopasola, ezali likambo ya malamu?",lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_134_LN,"Nsima ya kopakola ye, mwana na ngai azali na fièvre na mibu 38, nini nasala",lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_135_LN,Fièvre eumelaka ntango boni nsima ya kopasola,lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_136_LN,"Nsima ya BCG, bolɔzi ebimi, ezali malamu?",lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_137_LN,Nkisi nini ya kobela fièvre osengeli kopesa nsima ya kopasola,lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_138_LN,Loboko ya mwana na ngai ezali kofungwama nsima ya kopakola yango,lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_139_LN,"Mwana na ngai alelaka mingi nsima ya kopasola, nini nasala",lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_140_LN,"Mwana na ngai azali na fièvre makasi na butu ya bokono, nini nasala",lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_141_LN,Nini nakosala soki mwana na ngai azali na fièvre nsima ya kopasola,lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_142_LN,Ba vaccine ezali kosala mwana mabe,lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_143_LN,Malamu ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya bokɔnɔ ya,lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_144_LN,Ntango nini osengeli komitungisa mpo na bokono ya nkisi,lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_145_LN,"Mwana na ngai azali na motó ya mɔtɔ nsima ya kopasola, nini nasala",lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_146_LN,Vaccine Penta epesaka fièvre,lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_147_LN,"Nsima ya kopakola yango, fièvre ebimi nsima ya mikolo boni",lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_148_LN,"Mwana na ngai azali na diarrhée nsima ya vaccin Rota, nini nasala",lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_149_LN,Maladi ya fièvre nsima ya kopasola yango ezali likama?,lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_150_LN,Tokoki kopesa paracétamol liboso ya kopanza mpo na kokima fièvre,lin,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_151_LN,Balobaka ete nkisi yango esalemi na makila ya nyoka,lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_152_LN,Bazalaki koloba ete vaccin yango ezali kobakisa libumu,lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_153_LN,Ba vaccin ebotaka bana ya mabe,lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_154_LN,Libota na ngai elobi ete ba vaccins ebomaka mingi koleka ebatelaka,lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_155_LN,Balobaka ete bana oyo bazwi nkisi bakufaka na nsima,lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_156_LN,Ezali solo ete nkisi yango ezali na binama ya nyama?,lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_157_LN,Balobaka ete nkisi yango ebotaka zemi,lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_158_LN,Moninga na ngai ya mboka alobi ete esengeli te kopesa bana basi nkisi,lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_159_LN,"Bazalaki koloba ete vaccin ebomaka bana na mpɔngi, ezali solo?",lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_160_LN,Ba vaccine ezali na boyokani na bosantu?,lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_161_LN,"Bazalaki koloba ete vaccin esalaka bana bazala na bana te, ezali solo?",lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_162_LN,Bazalaki koloba ete vaccin yango epesaka cancer,lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_163_LN,Pasteur alobaki vaccin ezali elembo ya diable,lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_164_LN,Balobaka ete vaccin yango ezali na maladi yango moko mpo na koboma,lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_165_LN,Ezali solo ete vaccin ezali complot ya ba Blancs,lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_166_LN,Bazalaki koloba ete vaccin yango ezalaki kosala ete bana oyo bazali na libumu ya mama bábota te,lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_167_LN,Ezali solo ete vaccin ekoli maseke na bana,lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
